"Year"|"COMPANY NAME"|"Type"|"%"|"Announcement"|"Record"|"Ex-Dividend"
"2012"|"Petronet LNG"|"Final"|"25.00"|"24-04-2012"|"-"|"21-06-2012"
"2012"|"Sobha"|"Final"|"50.00"|"05-05-2012"|"-"|"21-06-2012"
"2012"|"Surana Corp"|"Final"|"10.00"|"23-05-2012"|"-"|"21-06-2012"
"2012"|"Shanthi Gears"|"Final"|"100.00"|"25-05-2012"|"-"|"21-06-2012"
"2012"|"Shriram Trans"|"Final"|"40.00"|"08-05-2012"|"-"|"21-06-2012"
"2012"|"De Nora India"|"Final"|"60.00"|"15-02-2012"|"-"|"21-06-2012"
"2012"|"Union Bank"|"Final"|"80.00"|"09-05-2012"|"-"|"21-06-2012"
"2012"|"NIIT"|"Final"|"80.00"|"09-05-2012"|"-"|"20-06-2012"
"2012"|"COFORGE LTD."|"Final"|"80.00"|"04-05-2012"|"-"|"20-06-2012"
"2012"|"South Ind Bk"|"Final"|"60.00"|"07-05-2012"|"-"|"20-06-2012"
"2012"|"TTK Prestige"|"Final"|"150.00"|"04-05-2012"|"-"|"20-06-2012"
"2012"|"CMC"|"Final"|"125.00"|"18-04-2012"|"-"|"19-06-2012"
"2012"|"ASM Tech"|"Final"|"25.00"|"11-05-2012"|"-"|"18-06-2012"
"2012"|"Steelcast"|"Final"|"40.00"|"06-06-2012"|"-"|"18-06-2012"
"2012"|"Corporation Bk"|"Final"|"205.00"|"04-05-2012"|"-"|"15-06-2012"
"2012"|"Century Enka"|"Final"|"50.00"|"02-05-2012"|"-"|"15-06-2012"
"2012"|"Diana Tea"|"Final"|"10.00"|"15-05-2012"|"-"|"15-06-2012"
"2012"|"Grindwell Norto"|"Final"|"130.00"|"23-05-2012"|"-"|"15-06-2012"
"2012"|"Prism Cement"|"Final"|"5.00"|"10-05-2012"|"-"|"15-06-2012"
"2012"|"Uniply Decor"|"Final"|"15.00"|"14-05-2012"|"-"|"15-06-2012"
"2012"|"SML Isuzu"|"Final"|"80.00"|"25-05-2012"|"-"|"15-06-2012"
"2012"|"UCO Bank"|"Final"|"30.00"|"05-05-2012"|"-"|"15-06-2012"
"2012"|"VST"|"Final"|"650.00"|"17-04-2012"|"-"|"15-06-2012"
"2012"|"Bank of Mah"|"Final"|"22.00"|"05-05-2012"|"-"|"14-06-2012"
"2012"|"Bank of Baroda"|"Final"|"170.00"|"04-05-2012"|"-"|"14-06-2012"
"2012"|"Canara Bank"|"Final"|"110.00"|"10-05-2012"|"-"|"14-06-2012"
"2012"|"JSW Energy"|"Final"|"5.00"|"30-04-2012"|"-"|"14-06-2012"
"2012"|"Nakoda"|"Final"|"5.00"|"14-05-2012"|"-"|"14-06-2012"
"2012"|"PNB"|"Final"|"220.00"|"09-05-2012"|"-"|"14-06-2012"
"2012"|"Punjab & Sind"|"Final"|"20.00"|"05-05-2012"|"-"|"14-06-2012"
"2012"|"Torrent Power"|"Final"|"35.00"|"11-05-2012"|"-"|"14-06-2012"
"2012"|"United Bank"|"Final"|"24.00"|"05-05-2012"|"-"|"14-06-2012"
"2012"|"Axis Bank"|"Final"|"160.00"|"27-04-2012"|"-"|"14-06-2012"
"2012"|"ING Vysya Bank"|"Final"|"40.00"|"24-04-2012"|"-"|"14-06-2012"
"2012"|"Videocon Ind"|"Final"|"5.00"|"26-05-2012"|"-"|"14-06-2012"
"2012"|"Avantel"|"Final"|"20.00"|"30-04-2012"|"-"|"13-06-2012"
"2012"|"Birla Corp"|"Final"|"35.00"|"02-05-2012"|"-"|"13-06-2012"
"2012"|"Elnet Tech"|"Final"|"12.00"|"17-05-2012"|"-"|"13-06-2012"
"2012"|"Indo Rama Synth"|"Final"|"10.00"|"25-04-2012"|"-"|"12-06-2012"
"2012"|"Ratnabali Cap"|"Final"|"30.00"|"30-04-2012"|"-"|"12-06-2012"
"2012"|"Gabriel India"|"Interim"|"60.00"|"30-05-2012"|"12-06-2012"|"11-06-2012"
"2012"|"India Nippon"|"Interim"|"50.00"|"01-06-2012"|"12-06-2012"|"11-06-2012"
"2012"|"ITC"|"Final"|"450.00"|"25-05-2012"|"-"|"11-06-2012"
"2012"|"Rallis India"|"Final"|"120.00"|"23-04-2012"|"-"|"11-06-2012"
"2012"|"Torrent Pharma"|"Final"|"50.00"|"19-05-2012"|"-"|"11-06-2012"
"2012"|"Kansai Nerolac"|"Final"|"110.00"|"02-05-2012"|"-"|"08-06-2012"
"2012"|"Josts Engineers"|"Final"|"250.00"|"09-05-2012"|"-"|"08-06-2012"
"2012"|"Vedanta"|"Final"|"200.00"|"24-04-2012"|"-"|"08-06-2012"
"2012"|"Asian Paints"|"Final"|"305.00"|"08-05-2012"|"-"|"07-06-2012"
"2012"|"Harita Seating"|"Interim"|"35.00"|"30-05-2012"|"09-06-2012"|"07-06-2012"
"2012"|"Navin Fluorine"|"Final"|"665.00"|"30-04-2012"|"-"|"07-06-2012"
"2012"|"Sundram"|"Interim"|"80.00"|"28-05-2012"|"08-06-2012"|"07-06-2012"
"2012"|"TCS"|"Final"|"1600.00"|"23-04-2012"|"-"|"07-06-2012"
"2012"|"GRUH Finance"|"Final"|"115.00"|"24-04-2012"|"-"|"06-06-2012"
"2012"|"Ind Motor Parts"|"Interim"|"190.00"|"29-05-2012"|"07-06-2012"|"06-06-2012"
"2012"|"Micro Tech"|"Final"|"10.00"|"24-05-2012"|"-"|"06-06-2012"
"2012"|"Thomas Cook"|"Final"|"37.50"|"16-02-2012"|"-"|"06-06-2012"
"2012"|"Page Industries"|"Interim"|"100.00"|"18-05-2012"|"06-06-2012"|"05-06-2012"
"2012"|"Oriental Bank"|"Final"|"79.00"|"30-04-2012"|"-"|"04-06-2012"
"2012"|"TVS Motor"|"Interim"|"70.00"|"24-05-2012"|"05-06-2012"|"04-06-2012"
"2012"|"R Systems Intl"|"Special"|"160.00"|"10-05-2012"|"04-06-2012"|"01-06-2012"
"2012"|"ICICI Bank"|"Final"|"165.00"|"27-04-2012"|"-"|"31-05-2012"
"2012"|"Reliance"|"Final"|"85.00"|"20-04-2012"|"-"|"31-05-2012"
"2012"|"SIL Invest"|"Final"|"12.50"|"14-05-2012"|"-"|"31-05-2012"
"2012"|"Sutlej Textiles"|"Final"|"50.00"|"16-05-2012"|"-"|"31-05-2012"
"2012"|"MM Forgings"|"Interim"|"30.00"|"21-05-2012"|"31-05-2012"|"30-05-2012"
"2012"|"VTM"|"Final"|"40.00"|"25-04-2012"|"-"|"30-05-2012"
"2012"|"Rel Ind Infra"|"Final"|"35.00"|"16-04-2012"|"-"|"28-05-2012"
"2012"|"Indiabulls"|"Final"|"350.00"|"27-04-2012"|"-"|"25-05-2012"
"2012"|"Zuari Global"|"Final"|"20.00"|"09-05-2012"|"-"|"25-05-2012"
"2012"|"Allahabad Bank"|"Final"|"60.00"|"07-05-2012"|"-"|"24-05-2012"
"2012"|"Infosys"|"Final"|"640.00"|"13-04-2012"|"-"|"24-05-2012"
"2012"|"Oil Country"|"Final"|"20.00"|"26-04-2012"|"-"|"24-05-2012"
"2012"|"Advani Hotels"|"Interim"|"12.00"|"15-05-2012"|"25-05-2012"|"24-05-2012"
"2012"|"SBI"|"Final"|"350.00"|"12-05-2012"|"-"|"24-05-2012"
"2012"|"Kennametal"|"Interim"|"250.00"|"16-05-2012"|"25-05-2012"|"24-05-2012"
"2012"|"Kitex Garments"|"Final"|"60.00"|"21-04-2012"|"-"|"22-05-2012"
"2012"|"LKP Finance"|"Final"|"20.00"|"24-04-2012"|"-"|"22-05-2012"
"2012"|"Solitaire Mach"|"Final"|"15.00"|"28-04-2012"|"-"|"22-05-2012"
"2012"|"IIFL Finance"|"Interim"|"75.00"|"07-05-2012"|"21-05-2012"|"18-05-2012"
"2012"|"KPR Mill"|"Interim"|"30.00"|"04-05-2012"|"21-05-2012"|"18-05-2012"
"2012"|"Shree Cements"|"Interim"|"60.00"|"09-05-2012"|"21-05-2012"|"18-05-2012"
"2012"|"DIC India"|"Final"|"40.00"|"09-02-2012"|"-"|"17-05-2012"
"2012"|"Raymond"|"Final"|"25.00"|"25-04-2012"|"-"|"16-05-2012"
"2012"|"Shantivij Jewel"|"Interim"|"0.00"|"07-05-2012"|"17-05-2012"|"16-05-2012"
"2012"|"Auto Corp Goa"|"Final"|"125.00"|"20-04-2012"|"-"|"15-05-2012"
"2012"|"DB Corp"|"Interim"|"17.50"|"04-05-2012"|"16-05-2012"|"15-05-2012"
"2012"|"Bata India"|"Final"|"60.00"|"29-02-2012"|"-"|"14-05-2012"
"2012"|"Strides Pharma"|"Final"|"20.00"|"27-02-2012"|"-"|"14-05-2012"
"2012"|"Bosch"|"Final"|"500.00"|"28-02-2012"|"-"|"11-05-2012"
"2012"|"Hexaware Tech"|"Interim"|"75.00"|"27-04-2012"|"11-05-2012"|"10-05-2012"
"2012"|"Goodyear"|"Final"|"70.00"|"27-02-2012"|"-"|"10-05-2012"
"2012"|"National Oxygen"|"Interim"|"10.00"|"03-05-2012"|"12-05-2012"|"10-05-2012"
"2012"|"Godrej Consumer"|"Interim"|"175.00"|"09-04-2012"|"10-05-2012"|"09-05-2012"
"2012"|"Marico"|"Interim"|"40.00"|"18-04-2012"|"09-05-2012"|"08-05-2012"
"2012"|"Orient Refract"|"Interim"|"100.00"|"27-04-2012"|"09-05-2012"|"08-05-2012"
"2012"|"State Bk Travan"|"Final"|"20.00"|"27-04-2012"|"-"|"08-05-2012"
"2012"|"Linde India"|"Final"|"15.00"|"09-02-2012"|"-"|"04-05-2012"
"2012"|"Foseco India"|"Interim"|"10.00"|"10-04-2012"|"07-05-2012"|"04-05-2012"
"2012"|"Abbott India"|"Final"|"170.00"|"28-02-2012"|"-"|"04-05-2012"
"2012"|"HCL Info"|"Interim"|"50.00"|"16-04-2012"|"04-05-2012"|"03-05-2012"
"2012"|"ABB India"|"Final"|"150.00"|"23-02-2012"|"-"|"02-05-2012"
"2012"|"GM Breweries"|"Final"|"25.00"|"03-04-2012"|"-"|"02-05-2012"
"2012"|"Disa India"|"Final"|"2000.00"|"29-02-2012"|"-"|"30-04-2012"
"2012"|"MCX India"|"Interim"|"180.00"|"16-04-2012"|"27-04-2012"|"26-04-2012"
"2012"|"Sundaram-Clayto"|"Interim"|"115.00"|"11-04-2012"|"27-04-2012"|"26-04-2012"
"2012"|"ITD Cementation"|"Final"|"20.00"|"29-02-2012"|"-"|"25-04-2012"
"2012"|"CRISIL"|"Interim"|"600.00"|"03-04-2012"|"25-04-2012"|"24-04-2012"
"2012"|"Huhtamaki PPL"|"Final"|"120.00"|"01-02-2012"|"-"|"24-04-2012"
"2012"|"Stovec Ind"|"Final"|"68.50"|"28-02-2012"|"-"|"24-04-2012"
"2012"|"HCL Tech"|"Interim"|"100.00"|"04-04-2012"|"24-04-2012"|"23-04-2012"
"2012"|"PSL"|"Interim"|"20.00"|"12-04-2012"|"24-04-2012"|"23-04-2012"
"2012"|"Claris Life"|"Final"|"20.00"|"29-02-2012"|"-"|"20-04-2012"
"2012"|"R Systems Intl"|"Final"|"36.00"|"10-02-2012"|"-"|"20-04-2012"
"2012"|"Inventure Grow"|"Interim"|"10.00"|"04-04-2012"|"18-04-2012"|"17-04-2012"
"2012"|"Vesuvius India"|"Final"|"42.50"|"29-02-2012"|"-"|"17-04-2012"
"2012"|"Fulford"|"Final"|"35.00"|"17-02-2012"|"-"|"16-04-2012"
"2012"|"Rain Industries"|"Final"|"55.00"|"21-02-2012"|"-"|"16-04-2012"
"2012"|"Blue Dart"|"Final"|"20.00"|"31-01-2012"|"-"|"13-04-2012"
"2012"|"INEOS Styro"|"Final"|"40.00"|"15-02-2012"|"-"|"12-04-2012"
"2012"|"Clariant Chem"|"Final"|"300.00"|"17-02-2012"|"-"|"12-04-2012"
"2012"|"Greaves Cotton"|"Interim"|"40.00"|"30-03-2012"|"13-04-2012"|"12-04-2012"
"2012"|"Elantas Beck"|"Final"|"45.00"|"21-02-2012"|"-"|"10-04-2012"
"2012"|"Sanofi India"|"Final"|"290.00"|"23-02-2012"|"-"|"10-04-2012"
"2012"|"AVT Natural"|"Interim"|"50.00"|"27-03-2012"|"10-04-2012"|"09-04-2012"
"2012"|"Goodricke Group"|"Final"|"40.00"|"01-03-2012"|"-"|"04-04-2012"
"2012"|"SKF India"|"Final"|"75.00"|"23-02-2012"|"-"|"04-04-2012"
"2012"|"Gateway Distri"|"Interim"|"30.00"|"22-03-2012"|"05-04-2012"|"03-04-2012"
"2012"|"UPL"|"Interim"|"100.00"|"20-03-2012"|"07-04-2012"|"03-04-2012"
"2012"|"Honeywell Autom"|"Final"|"100.00"|"09-02-2012"|"-"|"03-04-2012"
"2012"|"Duke Offshore"|"Interim"|"2.50"|"30-03-2012"|"13-04-2012"|"02-04-2012"
"2012"|"Castrol"|"Final"|"80.00"|"02-02-2012"|"-"|"30-03-2012"
"2012"|"Hexaware Tech"|"Final"|"75.00"|"02-02-2012"|"-"|"29-03-2012"
"2012"|"CG Power"|"Interim"|"20.00"|"20-03-2012"|"31-03-2012"|"29-03-2012"
"2012"|"Schaeffler Ind"|"Final"|"100.00"|"09-02-2012"|"-"|"29-03-2012"
"2012"|"GlaxoSmithKline"|"Final"|"450.00"|"16-02-2012"|"-"|"29-03-2012"
"2012"|"Steelcast"|"Interim"|"20.00"|"21-03-2012"|"31-03-2012"|"29-03-2012"
"2012"|"State Bk Travan"|"Interim"|"160.00"|"14-03-2012"|"30-03-2012"|"29-03-2012"
"2012"|"Ramco Cements"|"Interim"|"200.00"|"12-03-2012"|"28-03-2012"|"27-03-2012"
"2012"|"Ramcoind"|"Interim"|"90.00"|"01-03-2012"|"28-03-2012"|"27-03-2012"
"2012"|"State Bk Mysore"|"Interim"|"100.00"|"15-03-2012"|"28-03-2012"|"27-03-2012"
"2012"|"U. Y. Fincorp"|"Interim"|"4.00"|"14-03-2012"|"27-03-2012"|"26-03-2012"
"2012"|"KSB Pumps"|"Final"|"30.00"|"22-02-2012"|"-"|"26-03-2012"
"2012"|"State B Bikaner"|"Interim"|"145.00"|"14-03-2012"|"27-03-2012"|"26-03-2012"
"2012"|"Colgate"|"Interim"|"800.00"|"21-02-2012"|"26-03-2012"|"22-03-2012"
"2012"|"NALCO"|"Interim"|"18.00"|"09-03-2012"|"26-03-2012"|"22-03-2012"
"2012"|"Amrit Banaspati"|"Interim"|"600.00"|"09-03-2012"|"23-03-2012"|"21-03-2012"
"2012"|"Arihant Found"|"Final"|"10.00"|"30-11-2011"|"-"|"21-03-2012"
"2012"|"EID Parry"|"Interim"|"400.00"|"07-03-2012"|"24-03-2012"|"21-03-2012"
"2012"|"Foseco India"|"Final"|"70.00"|"20-01-2012"|"-"|"21-03-2012"
"2012"|"Helios and Mat"|"Final"|"15.00"|"15-02-2012"|"-"|"21-03-2012"
"2012"|"Lakshmi Energy"|"Final"|"10.00"|"14-02-2012"|"-"|"21-03-2012"
"2012"|"Nestle"|"Final"|"125.00"|"14-02-2012"|"-"|"21-03-2012"
"2012"|"OM Metals Infra"|"Interim"|"10.00"|"12-03-2012"|"23-03-2012"|"21-03-2012"
"2012"|"Shasun Pharma"|"Interim"|"100.00"|"12-03-2012"|"22-03-2012"|"21-03-2012"
"2012"|"TVS Motor"|"Interim"|"60.00"|"29-02-2012"|"21-03-2012"|"20-03-2012"
"2012"|"Wheels"|"Interim"|"40.00"|"05-03-2012"|"21-03-2012"|"20-03-2012"
"2012"|"ONGC"|"Interim"|"30.00"|"15-02-2012"|"20-03-2012"|"19-03-2012"
"2012"|"Best Eastern"|"Interim"|"15.00"|"06-03-2012"|"19-03-2012"|"16-03-2012"
"2012"|"Coal India"|"Interim"|"95.00"|"24-02-2012"|"17-03-2012"|"15-03-2012"
"2012"|"Kewal Kiran"|"Interim"|"60.00"|"02-03-2012"|"16-03-2012"|"15-03-2012"
"2012"|"Spanco"|"Final"|"10.00"|"14-02-2012"|"-"|"14-03-2012"
"2012"|"CRISIL"|"Final"|"275.00"|"17-02-2012"|"-"|"13-03-2012"
"2012"|"Eicher Motors"|"Final"|"160.00"|"11-02-2012"|"-"|"13-03-2012"
"2012"|"ACC"|"Final"|"170.00"|"09-02-2012"|"-"|"12-03-2012"
"2012"|"Firstobject Tec"|"Interim"|"1.50"|"29-02-2012"|"13-03-2012"|"12-03-2012"
"2012"|"GlaxoSmith Con"|"Final"|"350.00"|"06-02-2012"|"-"|"09-03-2012"
"2012"|"Bharat Forge"|"Interim"|"75.00"|"23-02-2012"|"09-03-2012"|"07-03-2012"
"2012"|"StanChart PLC"|"Final"|"0.00"|"29-02-2012"|"09-03-2012"|"07-03-2012"
"2012"|"BHEL"|"Interim"|"136.00"|"17-02-2012"|"07-03-2012"|"06-03-2012"
"2012"|"Orbit Exports"|"Interim"|"25.00"|"23-02-2012"|"07-03-2012"|"06-03-2012"
"2012"|"CHL"|"Interim"|"10.00"|"10-02-2012"|"05-03-2012"|"02-03-2012"
"2012"|"Escorts"|"Final"|"15.00"|"28-11-2011"|"-"|"01-03-2012"
"2012"|"GB Global"|"Interim"|"10.00"|"21-02-2012"|"02-03-2012"|"01-03-2012"
"2012"|"Sinclairs Hotel"|"Interim"|"40.00"|"14-02-2012"|"29-02-2012"|"28-02-2012"
"2012"|"Zodiac Clothing"|"Interim"|"10.00"|"14-02-2012"|"27-02-2012"|"24-02-2012"
"2012"|"Amrutanjan Heal"|"Interim"|"50.00"|"13-02-2012"|"24-02-2012"|"23-02-2012"
"2012"|"Ahlcon Parent"|"Interim"|"10.00"|"13-02-2012"|"25-02-2012"|"23-02-2012"
"2012"|"Fermenta Bio"|"Interim"|"150.00"|"13-02-2012"|"24-02-2012"|"23-02-2012"
"2012"|"Hatsun Agro"|"Special"|"110.00"|"13-02-2012"|"24-02-2012"|"23-02-2012"
"2012"|"The Hi-Tech Gea"|"Interim"|"20.00"|"14-02-2012"|"25-02-2012"|"23-02-2012"
"2012"|"Precision Wires"|"Interim"|"18.00"|"08-02-2012"|"24-02-2012"|"23-02-2012"
"2012"|"SRF"|"Interim"|"70.00"|"13-02-2012"|"24-02-2012"|"23-02-2012"
"2012"|"GE Shipping"|"Interim"|"30.00"|"10-02-2012"|"23-02-2012"|"22-02-2012"
"2012"|"Natco Pharma"|"Interim"|"30.00"|"09-02-2012"|"23-02-2012"|"22-02-2012"
"2012"|"Oil India"|"Interim"|"100.00"|"11-02-2012"|"23-02-2012"|"22-02-2012"
"2012"|"Cummins"|"Interim"|"250.00"|"09-02-2012"|"22-02-2012"|"21-02-2012"
"2012"|"Mold-Tek Pack"|"Interim"|"25.00"|"06-02-2012"|"22-02-2012"|"21-02-2012"
"2012"|"Goldiam Inter"|"Interim"|"11.00"|"08-02-2012"|"21-02-2012"|"17-02-2012"
"2012"|"Bajaj Consumer"|"Interim"|"400.00"|"07-02-2012"|"17-02-2012"|"15-02-2012"
"2012"|"MphasiS"|"Final"|"65.00"|"30-11-2011"|"-"|"15-02-2012"
"2012"|"Container Corp"|"Interim"|"75.00"|"03-02-2012"|"17-02-2012"|"15-02-2012"
"2012"|"Chromatic India"|"Interim"|"0.50"|"08-02-2012"|"20-02-2012"|"15-02-2012"
"2012"|"Carborundum"|"Interim"|"100.00"|"06-02-2012"|"16-02-2012"|"15-02-2012"
"2012"|"Dynamatic Tech"|"Interim"|"30.00"|"31-01-2012"|"18-02-2012"|"15-02-2012"
"2012"|"EngineersInd"|"Interim"|"40.00"|"01-02-2012"|"20-02-2012"|"15-02-2012"
"2012"|"Guj Amb Exports"|"Interim"|"30.00"|"02-02-2012"|"16-02-2012"|"15-02-2012"
"2012"|"Gravita India"|"Interim"|"10.00"|"03-02-2012"|"16-02-2012"|"15-02-2012"
"2012"|"GRP"|"Interim"|"70.00"|"30-01-2012"|"16-02-2012"|"15-02-2012"
"2012"|"Jolly Board"|"Interim"|"50.00"|"11-02-2012"|"17-02-2012"|"15-02-2012"
"2012"|"MOIL"|"Interim"|"20.00"|"16-01-2012"|"17-02-2012"|"15-02-2012"
"2012"|"MBL Infra"|"Interim"|"15.00"|"03-02-2012"|"20-02-2012"|"15-02-2012"
"2012"|"Page Industries"|"Interim"|"100.00"|"11-01-2012"|"16-02-2012"|"15-02-2012"
"2012"|"Rane Holdings"|"Interim"|"60.00"|"06-02-2012"|"17-02-2012"|"15-02-2012"
"2012"|"RS Software"|"Interim"|"10.00"|"31-01-2012"|"17-02-2012"|"15-02-2012"
"2012"|"SAIL"|"Interim"|"12.00"|"23-01-2012"|"18-02-2012"|"15-02-2012"
"2012"|"Sundram"|"Interim"|"60.00"|"31-01-2012"|"17-02-2012"|"15-02-2012"
"2012"|"Sun TV Network"|"Interim"|"50.00"|"01-02-2012"|"17-02-2012"|"15-02-2012"
"2012"|"India Nippon"|"Interim"|"40.00"|"03-02-2012"|"15-02-2012"|"14-02-2012"
"2012"|"MPS"|"Interim"|"20.00"|"03-02-2012"|"15-02-2012"|"14-02-2012"
"2012"|"ISGEC Heavy Eng"|"Final"|"100.00"|"26-11-2011"|"-"|"14-02-2012"
"2012"|"Cholamandalam"|"Interim"|"15.00"|"31-01-2012"|"14-02-2012"|"13-02-2012"
"2012"|"Ambuja Cements"|"Final"|"90.00"|"31-01-2012"|"-"|"13-02-2012"
"2012"|"Graviss Hosp"|"Interim"|"12.00"|"31-01-2012"|"14-02-2012"|"13-02-2012"
"2012"|"Global Offshore"|"Interim"|"5.00"|"01-02-2012"|"14-02-2012"|"13-02-2012"
"2012"|"Manappuram Fin"|"Interim"|"25.00"|"02-02-2012"|"14-02-2012"|"13-02-2012"
"2012"|"Adani Ports"|"Interim"|"15.00"|"02-02-2012"|"14-02-2012"|"13-02-2012"
"2012"|"Power Grid Corp"|"Interim"|"8.00"|"25-01-2012"|"14-02-2012"|"13-02-2012"
"2012"|"GMM Pfaudler"|"Interim"|"35.00"|"02-02-2012"|"13-02-2012"|"10-02-2012"
"2012"|"KCP"|"Interim"|"25.00"|"09-01-2012"|"13-02-2012"|"10-02-2012"
"2012"|"Cholamandalam"|"Interim"|"100.00"|"01-02-2012"|"13-02-2012"|"10-02-2012"
"2012"|"VIP Industries"|"Interim"|"30.00"|"30-01-2012"|"13-02-2012"|"10-02-2012"
"2012"|"IDBI Bank"|"Interim"|"20.00"|"31-01-2012"|"10-02-2012"|"09-02-2012"
"2012"|"IDBI Div 95"|"Interim"|"20.00"|"31-01-2012"|"10-02-2012"|"09-02-2012"
"2012"|"NMDC"|"Interim"|"100.00"|"31-01-2012"|"10-02-2012"|"09-02-2012"
"2012"|"Orient Paper"|"Interim"|"100.00"|"30-01-2012"|"10-02-2012"|"09-02-2012"
"2012"|"Transport Corp"|"Interim"|"20.00"|"30-01-2012"|"11-02-2012"|"09-02-2012"
"2012"|"63 Moons Tech"|"Interim"|"100.00"|"17-01-2012"|"10-02-2012"|"09-02-2012"
"2012"|"Indian Card"|"Special"|"100.00"|"24-01-2012"|"09-02-2012"|"08-02-2012"
"2012"|"Power Finance"|"Interim"|"50.00"|"20-01-2012"|"09-02-2012"|"08-02-2012"
"2012"|"AVT Natural"|"Special"|"25.00"|"27-01-2012"|"08-02-2012"|"07-02-2012"
"2012"|"HCL Info"|"Interim"|"50.00"|"23-01-2012"|"08-02-2012"|"07-02-2012"
"2012"|"Ipca Labs"|"Interim"|"50.00"|"17-01-2012"|"08-02-2012"|"07-02-2012"
"2012"|"Rane Madras"|"Interim"|"55.00"|"27-01-2012"|"08-02-2012"|"07-02-2012"
"2012"|"Aarti Drugs"|"Interim"|"20.00"|"23-01-2012"|"07-02-2012"|"06-02-2012"
"2012"|"Aarti Ind"|"Interim"|"40.00"|"24-01-2012"|"07-02-2012"|"06-02-2012"
"2012"|"Jamna Auto"|"Interim"|"10.00"|"25-01-2012"|"07-02-2012"|"06-02-2012"
"2012"|"Mayur Uniquoter"|"Interim"|"50.00"|"23-01-2012"|"07-02-2012"|"06-02-2012"
"2012"|"Rane Brake"|"Interim"|"40.00"|"27-01-2012"|"07-02-2012"|"06-02-2012"
"2012"|"Rane Engine"|"Interim"|"75.00"|"24-01-2012"|"07-02-2012"|"06-02-2012"
"2012"|"CG Power"|"Interim"|"10.00"|"23-01-2012"|"06-02-2012"|"03-02-2012"
"2012"|"Greaves Cotton"|"Interim"|"20.00"|"24-01-2012"|"06-02-2012"|"03-02-2012"
"2012"|"Selan Explore"|"Interim"|"30.00"|"24-01-2012"|"06-02-2012"|"03-02-2012"
"2012"|"Triveni Engg"|"Final"|"20.00"|"28-11-2011"|"-"|"03-02-2012"
"2012"|"Bajaj Hindustha"|"Final"|"40.00"|"23-11-2011"|"-"|"02-02-2012"
"2012"|"DB Corp"|"Interim"|"17.50"|"23-01-2012"|"03-02-2012"|"02-02-2012"
"2012"|"Coromandel Int"|"Interim"|"400.00"|"23-01-2012"|"03-02-2012"|"02-02-2012"
"2012"|"Edelweiss"|"Interim"|"30.00"|"24-01-2012"|"04-02-2012"|"02-02-2012"
"2012"|"Zensar Tech"|"Interim"|"30.00"|"24-01-2012"|"04-02-2012"|"02-02-2012"
"2012"|"HIL"|"Interim"|"60.00"|"24-01-2012"|"04-02-2012"|"02-02-2012"
"2012"|"Kar Mobiles"|"Interim"|"50.00"|"23-01-2012"|"03-02-2012"|"02-02-2012"
"2012"|"SPV Global"|"Interim"|"15.00"|"01-02-2012"|"10-02-2012"|"02-02-2012"
"2012"|"Aptech"|"Interim"|"15.00"|"20-01-2012"|"02-02-2012"|"01-02-2012"
"2012"|"Bharat Elec"|"Interim"|"100.00"|"16-01-2012"|"02-02-2012"|"01-02-2012"
"2012"|"Polaris Consult"|"Interim"|"40.00"|"20-01-2012"|"02-02-2012"|"01-02-2012"
"2012"|"Sundaram Fin"|"Interim"|"75.00"|"17-01-2012"|"02-02-2012"|"01-02-2012"
"2012"|"Vedanta"|"Interim"|"200.00"|"20-01-2012"|"02-02-2012"|"01-02-2012"
"2012"|"Walchandnagar"|"Final"|"50.00"|"22-11-2011"|"-"|"01-02-2012"
"2012"|"IRB Infra"|"Interim"|"18.00"|"17-01-2012"|"01-02-2012"|"31-01-2012"
"2012"|"NTPC"|"Interim"|"35.00"|"12-01-2012"|"01-02-2012"|"31-01-2012"
"2012"|"Supreme Ind"|"Interim"|"75.00"|"13-01-2012"|"01-02-2012"|"31-01-2012"
"2012"|"Godrej Consumer"|"Interim"|"100.00"|"10-01-2012"|"31-01-2012"|"30-01-2012"
"2012"|"MRF"|"Final"|"190.00"|"29-11-2011"|"-"|"30-01-2012"
"2012"|"REC"|"Interim"|"50.00"|"16-01-2012"|"31-01-2012"|"30-01-2012"
"2012"|"Gandhi Spl Tube"|"Interim"|"120.00"|"11-01-2012"|"30-01-2012"|"27-01-2012"
"2012"|"ADC India Comm"|"Final"|"15.00"|"04-11-2011"|"-"|"27-01-2012"
"2012"|"Neelamalai Agro"|"Special"|"1000.00"|"25-01-2012"|"07-02-2012"|"27-01-2012"
"2012"|"Shree Cements"|"Interim"|"60.00"|"03-01-2012"|"30-01-2012"|"27-01-2012"
"2012"|"Torrent Pharma"|"Interim"|"120.00"|"13-01-2012"|"30-01-2012"|"27-01-2012"
"2012"|"GAIL"|"Interim"|"30.00"|"18-01-2012"|"28-01-2012"|"25-01-2012"
"2012"|"Persistent"|"Interim"|"35.00"|"05-01-2012"|"-"|"25-01-2012"
"2012"|"TCS"|"Interim"|"300.00"|"17-01-2012"|"28-01-2012"|"25-01-2012"
"2012"|"Torrent Power"|"Interim"|"30.00"|"10-01-2012"|"27-01-2012"|"25-01-2012"
"2012"|"Auto Corp Goa"|"Interim"|"25.00"|"16-01-2012"|"25-01-2012"|"24-01-2012"
"2012"|"Triveni Turbine"|"Interim"|"20.00"|"13-01-2012"|"25-01-2012"|"24-01-2012"
